Hub score,node
5612,0.0008122872681486505
7086,0.0008086258354927948
1184,0.0008085221317642229
1661,0.0008073685088534204
4829,0.0008063280132802891
6272,0.000801353205030005
3522,0.000799910026200983
4211,0.0007978629968370156
4041,0.0007975195958611884
2299,0.000792237096238639
3084,0.000791781590987342
1748,0.0007915583964342071
4673,0.0007913817364044414
2507,0.0007909896877792897
5263,0.0007904147196654395
2003,0.0007885983951859597
6359,0.0007878898487380636
6619,0.0007877003771793627
4138,0.000787602526707928
5998,0.0007873937290490033
1614,0.0007820116419419567
2356,0.0007762148767334631
1697,0.0007713796697064914
1215,0.0007707359292182343
3682,0.0007698761532968916
1006,0.0007695195442054582
3624,0.000766076563621516
3350,0.0007630084108248109
1769,0.00076229453756022
6270,0.0007618660268569316
1350,0.0007607859500100755
805,0.0007576952797765812
5817,0.0007571319379791244
2009,0.0007560331836936119
2704,0.0007556753957067677
6443,0.0007513225571313777
1700,0.0007511975406229731
4717,0.0007497107301910721
7092,0.000749159483717049
2968,0.0007483874478281954
2605,0.0007480820474666935
3291,0.000747987113799169
2595,0.0007463903516885233
1749,0.0007436142689665709
1074,0.0007411752786789278
1734,0.0007366253569678271
1352,0.0007362449134849718
763,0.0007352122678009615
3366,0.0007324540278761155
6299,0.000732238893172157
290,0.0007305070334280147
2697,0.0007295609679767649
2472,0.0007278498918743323
4686,0.0007267505319713467
4437,0.0007264675123427923
113,0.0007257546754395842
1357,0.0007191742597996716
7055,0.0007163214395529453
3527,0.0007160296566348816
3390,0.0007159125117674857
6032,0.0007155180836946586
7231,0.0007153480916262874
3601,0.0007130940426785877
3635,0.000712141204817237
2440,0.0007117419254487302
425,0.0007110706723183604
904,0.0007103096209787352
6914,0.0007092905671376575
6618,0.0007087309423751395
3024,0.0007085210833575065
704,0.0007063339634701273
2988,0.0007043178277981099
1211,0.0007037165613060676
2958,0.0007034939323892253
749,0.0007034632913604679
2564,0.0007013819747554141
3995,0.0007009624018882177
2703,0.0006997717998329978
3031,0.0006989789844076435
4598,0.0006967442364498176
2618,0.0006948721822667039
2535,0.0006935231001886171
2109,0.000693306726248786
2264,0.0006921413126559597
4124,0.000690343412398402
4964,0.0006894636183294559
1286,0.0006889126961903376
1538,0.000688435235548601
986,0.0006838434534026356
4688,0.0006831756375848799
4795,0.0006815595564094045
3009,0.0006812529004647296
3462,0.0006795119930631576
2065,0.0006762654751931927
3192,0.0006756867385708559
29,0.0006751699797052774
4764,0.0006734612889115136
2691,0.0006725212714411457
1985,0.0006703727193015488
182,0.0006660507491502768
4276,0.0006637214061362122
1075,0.0006630818093352568
1111,0.0006613631449506177
2655,0.0006601723890375425
2557,0.0006582927231359834
317,0.0006577441723887229
5773,0.0006544334983039551
1991,0.0006478031138306129
1783,0.0006453414783141484
3463,0.0006440805627727032
6486,0.0006424108287649828
6006,0.0006410784027953781
2186,0.0006405096500865078
6241,0.0006371346247144503
1471,0.0006365330202448435
707,0.0006357974048461664
650,0.0006353831184062914
3033,0.0006342822858694994
1132,0.0006336860662994784
5871,0.0006308311683819404
2594,0.0006302882276164723
3020,0.00062632043663486
3055,0.000625741177650565
2257,0.0006240124463362259
5818,0.0006227518144332688
2981,0.0006208233439797697
742,0.0006194795894642783
1997,0.0006167216102660184
90,0.0006159457764226652
1029,0.0006156163210038936
2774,0.0006147941520679629
4488,0.0006147537178175787
3477,0.0006140904545086952
3378,0.0006123529890204845
3794,0.0006116118984751664
1756,0.0006108062507119003
5811,0.0006099604166830029
4894,0.0006095701222444737
2129,0.0006094835539588063
2174,0.0006069151020342032
59,0.0006065805424187626
759,0.0006033849165651956
4981,0.0006031277973809843
3643,0.0006029597091274547
1847,0.0006026492983269643
3034,0.0006019965314583124
5301,0.0006013340375499234
6218,0.0005999027255691159
4662,0.0005997290942591936
4982,0.0005991816009795731
6772,0.0005980017728847725
4152,0.0005964887411571018
3812,0.0005948877554405161
1896,0.0005948859567210521
3806,0.0005946711263134522
1730,0.0005946351952928777
4338,0.0005943158155344198
4792,0.000593438819845629
4355,0.0005929811171183323
3571,0.0005921289004378775
3562,0.0005894842951458652
4127,0.0005879007159305652
1127,0.0005877140930996934
6934,0.0005858982693466602
5166,0.0005853772526195995
1733,0.0005847761723605528
3057,0.0005835258000953166
2657,0.0005825231504843052
1644,0.0005819843249284323
6993,0.0005815920189900476
128,0.0005773018193366764
3569,0.0005753100599023465
1622,0.0005752299189752285
2619,0.000574707006905289
1221,0.0005713568225606956
5806,0.0005684084520009218
7280,0.0005681004132541442
6563,0.0005670571674349077
2102,0.0005648564359642299
1555,0.0005642037588588704
5102,0.0005625505258542736
974,0.0005590261307882109
2851,0.0005578333196671474
1691,0.0005572504163278253
5819,0.000557150472509164
143,0.0005554473264021335
4297,0.0005551485904453513
1799,0.0005550552568395644
1462,0.0005545128268057958
1204,0.000554054506049466
1550,0.0005533656316138435
3633,0.0005529346543559906
4212,0.0005525017548534657
3658,0.0005524279892102272
4974,0.0005516141946567307
2379,0.0005512886406283962
706,0.0005509565832458452
215,0.0005484003133524009
1667,0.0005465746321955582
280,0.0005462659232473888
4574,0.0005458858140441722
4222,0.0005425885493234869
5171,0.000542500760527516
5180,0.0005424240328288726
5714,0.000540948112306049
4564,0.0005403211264023724
1795,0.0005396720311838619
2775,0.0005373911016192404
1885,0.0005349218643411447
841,0.0005339400003196919
4547,0.0005338420272820194
3375,0.0005318969801103771
1381,0.0005287737652819326
313,0.0005279765958200142
3027,0.0005272535222498066
941,0.0005265521708853786
103,0.0005263200253706053
1500,0.0005262694940004804
2832,0.0005250926859742373
3380,0.0005248489893487851
3252,0.0005247464550455912
4221,0.0005241583061255407
1267,0.0005214390796621772
7080,0.0005208318969699623
27,0.0005196190515395968
5696,0.0005195680565293234
1813,0.0005177629434973955
2506,0.0005173414945858136
1202,0.0005162768043547808
1980,0.0005157453072564047
5262,0.0005152477827407016
5445,0.0005151260600601837
1142,0.0005140045503743724
5439,0.0005121844423398849
5175,0.0005117131385519082
3916,0.0005106740330108949
2375,0.0005102874203582045
3290,0.0005097530896444901
5125,0.0005060834775951057
3902,0.0005055040508701975
1000,0.0005050048997382203
994,0.0005042070976818564
2822,0.0004992467010238453
6941,0.0004978144272312754
3175,0.0004977996314329427
14,0.0004975871202612587
3297,0.0004961256996001884
1041,0.0004959200326333372
3062,0.000495406280155798
3645,0.0004945110231545925
2727,0.0004943210490149288
2093,0.0004918380888279887
5053,0.000491756283985475
3056,0.0004916741334232696
3478,0.0004889960884484533
2689,0.0004886112537983966
1823,0.0004874225974526888
147,0.00048711113398093846
2298,0.0004858508714808076
2230,0.00048505263826295256
6323,0.0004849578515957064
1380,0.00048390298514577645
42,0.0004835049734610701
5181,0.0004812285955827123
1811,0.00048071309407393963
6510,0.0004803857968440171
1051,0.00047846951952751284
2923,0.0004767811755893736
275,0.00047592450304649115
3088,0.0004753724943671194
53,0.00047398806505468733
1489,0.0004733948183933566
1367,0.0004731354534645828
5691,0.00047299080979278985
3015,0.0004724280316790675
291,0.00047199039487384574
635,0.0004719675708639443
5140,0.00047136448338239736
3000,0.0004695813396003915
3209,0.00046768031596606087
1838,0.0004666550666902292
4813,0.00046612332408506264
2225,0.0004653664627727715
2566,0.00046463319700611904
978,0.0004645810325864436
3814,0.0004628337164373224
1612,0.00046143282571601635
2516,0.00046115637366765834
1335,0.00046053797316291745
2900,0.0004605345972652474
5553,0.0004594461230900793
1915,0.00045883980106017056
2541,0.00045635003369941897
2831,0.0004562895298103763
6280,0.0004522307679592659
2272,0.0004521825008844396
5391,0.0004507645375572125
315,0.00044961123774818506
1566,0.0004484371293349238
4756,0.0004479588235845361
4142,0.00044795608512741397
383,0.0004478653533899428
3059,0.0004471518139994116
4448,0.0004464527651920113
4718,0.0004450800914822641
2160,0.0004448854467560546
4364,0.000444723693282081
5739,0.00044457659628191243
1024,0.00044395969231489276
3659,0.00044360868921119534
1623,0.00044354539395674385
3661,0.000442711431935247
5404,0.00044199505839855453
4074,0.00044194172131011965
3630,0.0004415359246469848
1424,0.000440625126676054
1032,0.00044035537108141
795,0.0004396706490621486
5427,0.00043913639665697145
6906,0.0004388711875099956
3748,0.00043785607673677663
852,0.00043748131942303027
178,0.00043648719293597964
1751,0.0004363282953400877
1129,0.0004362185565947946
3910,0.00043500495005746744
2410,0.00043454501275570003
5812,0.00043448278534652526
1259,0.0004341401235249066
3345,0.00043411512422624073
6627,0.00043208412177893297
4072,0.0004320794933416628
3521,0.0004314929186762262
3098,0.000430678778193608
3985,0.0004306236925020606
2114,0.00043054352881556585
5028,0.0004294664751772606
3835,0.0004293740290339128
4846,0.00042876244414676127
1796,0.00042660911705719954
2546,0.0004262270706712499
2612,0.0004255280590155116
3417,0.0004253692805309543
259,0.0004253338045294013
6913,0.000423570845132256
689,0.00042340017115183277
255,0.00042285474155095076
6523,0.0004209453631784881
5423,0.0004202980440949765
5246,0.0004196357350728676
3073,0.000419389550935258
1990,0.0004178286913018397
3392,0.0004163080544075957
15,0.00041573260338093835
2912,0.0004155700218412683
1384,0.0004154206727931803
2435,0.0004139958597859769
6976,0.0004128462338607825
335,0.00041247513951811417
5824,0.0004115375510909932
44,0.0004114616905845752
3005,0.0004104565363691159
1125,0.00040932903214273053
180,0.00040905391377835045
4859,0.0004044762535543171
4315,0.0004043850722211459
3607,0.00040432432340764844
1278,0.00040390698967752764
2001,0.00040295921227639084
762,0.000401700301976355
6916,0.00040078449492987985
1241,0.00040042155657576695
686,0.0004003516012374974
1164,0.0003993982765424929
4725,0.00039905456987580836
304,0.00039870565575747687
2497,0.00039806903115291036
3304,0.0003978830702067699
5006,0.00039741994129969236
1705,0.0003962788348977676
971,0.000395220817732305
1596,0.0003947061323967141
2677,0.00039455392204432226
7378,0.00039449298942199077
5934,0.00039438656714087294
6560,0.00039311308794255233
395,0.0003929368896586696
3148,0.000392247923038873
4335,0.00039152647684996474
2231,0.00039092728484768885
3095,0.00038932363739101715
3982,0.00038883174577833234
7225,0.00038863772188724795
1253,0.00038667568093095095
5810,0.0003854038771625026
2452,0.00038386843584074565
1285,0.0003830118805382914
582,0.0003828526866002393
6460,0.0003820322367983675
2935,0.0003813248172397291
7294,0.0003801281199537277
5775,0.0003797660825501542
764,0.0003795641039685023
203,0.0003786040043412924
7744,0.0003783346317661424
5254,0.00037720963088326646
4487,0.0003759237718385079
5839,0.0003747848077122244
5029,0.00037454758762111515
1707,0.0003742901911128132
3142,0.000372528712560136
5532,0.0003720882364798091
6243,0.0003711635785914356
3445,0.00037089392246601147
3960,0.00037088235939246555
2613,0.0003705423764826701
2744,0.0003704528263602031
727,0.0003701908011482192
7733,0.00036892242683554384
6072,0.0003687091117249936
4063,0.000367586185019912
5932,0.00036709846981079514
3973,0.00036625422160811233
1762,0.0003661258068426047
5787,0.00036454217968126805
6043,0.0003645320999923149
2144,0.0003638038661854048
3792,0.00036325316231099766
2276,0.0003624384433341688
791,0.00036238807347388784
5196,0.0003623164585179302
947,0.0003611753786150127
2376,0.00036017371647035265
1185,0.0003592548862722825
3917,0.00035898024503512013
2476,0.0003586853631677242
1951,0.00035816538197662635
6784,0.0003579745000781119
1891,0.0003577940316797774
1506,0.00035701976018727866
28,0.00035693360951943685
5915,0.00035574192654145074
4818,0.0003551021024394373
4001,0.0003547158135971301
74,0.00035338807935893815
1967,0.0003524381191735977
4843,0.00035212896071751764
4781,0.0003517283922675546
6900,0.00035162658222804893
1419,0.00035138390352004977
2274,0.00035087972052827866
5630,0.00035080266637689084
2593,0.00035061377139370396
171,0.0003503748995739043
3238,0.00035023161259094206
5321,0.0003502084820804438
2502,0.00035000110670552057
1386,0.00034909183326877093
4943,0.00034860027797715954
2646,0.0003476830143197949
5106,0.00034620266647444333
2226,0.00034605951391122837
5172,0.0003432982073686196
1875,0.0003424152479329027
1385,0.00034238583489623305
937,0.00034215038038490944
1042,0.00034071504567757805
982,0.0003405196174661197
1639,0.00033934118574760865
2948,0.000339313679752667
6068,0.0003391686883631086
2760,0.0003389872101964469
5479,0.0003384293682236685
5529,0.0003381887523794546
4363,0.00033757815453828115
3450,0.0003371166934527181
7391,0.0003356603342838903
1390,0.0003353825368845652
339,0.00033496403329137247
2209,0.00033464258607320577
3949,0.0003346282127348442
5008,0.00033456007956616916
3180,0.000334321301046334
2249,0.0003341344211541393
1483,0.00033377613069525636
583,0.0003336017401012296
1501,0.0003333892891042152
5457,0.0003323749463236588
1592,0.0003311702129595955
4587,0.00033115101486323316
1169,0.00032886218107303284
3830,0.0003280439091054694
237,0.00032779007804865245
1050,0.0003274884957035378
3110,0.00032633926097436216
1353,0.0003257151313974127
6518,0.0003256259308053041
708,0.00032415183369226427
5484,0.0003241146424401775
5187,0.0003235820466849385
5862,0.00032336558599351466
4123,0.00032324913849985466
3006,0.00032312680005022374
3072,0.00032210136891902026
2332,0.00032173841576537115
8,0.0003200123333087151
1794,0.0003198593665546629
2765,0.0003198515189813043
1193,0.00031911880379238336
5316,0.00031911278687382817
2690,0.0003190850840359569
4347,0.00031724724288723283
6552,0.00031715419919065496
154,0.00031699224097102
7614,0.00031699205048630697
5606,0.0003151859851577704
2033,0.00031511190282174816
2456,0.0003147398282224252
6555,0.00031466603877846445
66,0.0003144185462838782
6217,0.00031332959219975185
2117,0.00031243554206087087
3523,0.00031176078234070183
5487,0.00031172914082022273
6951,0.0003117059227558586
110,0.0003113913430244781
4136,0.0003108214487050845
4988,0.00031054591828487356
5617,0.00030984646021248554
1480,0.0003096582298382781
1291,0.00030928082301752744
3081,0.0003071507573529059
1888,0.0003066241125855915
3798,0.000305947356445844
1063,0.0003051615062849846
643,0.00030468107811109865
871,0.0003036276685148304
2233,0.00030358958516385763
1368,0.0003035329918346716
2838,0.000303221947143006
3469,0.0003023142111581902
94,0.0003021118128813055
3948,0.0003016669328417005
1034,0.0003010444172887972
2617,0.0003005631345128309
151,0.00030053294460803464
3145,0.00029994954614508975
4976,0.00029857597066469183
6736,0.00029806150147577434
5591,0.0002979126292611338
3443,0.00029783505079125687
2416,0.0002976310206399462
6946,0.0002973159824956663
3622,0.000296596125984515
3482,0.0002960829658778961
956,0.00029434930386197986
4489,0.000294042931417155
2488,0.00029307369398263506
21,0.0002928634622208907
5285,0.0002924932394727336
2746,0.00029182113399287685
1360,0.00029181533342836924
633,0.00029133911272496
637,0.0002911068354901373
2768,0.00029068923785213345
4748,0.00028969963822192646
3256,0.0002895096747318097
12,0.00028822862451763316
4261,0.00028777731088872353
1497,0.0002869532653848339
4013,0.0002860117288155441
5217,0.00028550340881595444
2883,0.00028542006840487436
4966,0.00028511116272352856
1547,0.00028491445929297566
6360,0.00028349800954256967
1230,0.0002831846950967016
6221,0.00028246313254347256
1688,0.00028212502527537526
3611,0.0002813498798735676
3593,0.00028026781429014015
4042,0.00028006107163372224
5804,0.00027942300865337516
2172,0.0002790056363760168
3785,0.00027705316726224006
2694,0.0002769127220714798
1982,0.00027643260121148664
4191,0.0002763910383484519
6649,0.00027610198134816067
5295,0.00027593919261517273
2719,0.0002756988566122533
3388,0.0002755278984224943
1009,0.00027548360939198114
3018,0.0002734577753984088
2811,0.0002733102478573522
1754,0.0002731227059051066
4486,0.00027281958000838853
2951,0.00027073368711722884
2701,0.00026928669127285746
1441,0.0002691620110441711
3379,0.00026875544722474695
5037,0.00026842742573569996
7056,0.000266667939390041
5233,0.00026438093809319046
5644,0.0002642748092601226
7054,0.00026355897070784315
3227,0.0002633396595964516
4433,0.00026326663344559774
2156,0.00026287573677580343
1647,0.0002625602974037596
5317,0.00026255185316177867
1463,0.0002623879863908116
3039,0.0002621732509763886
4534,0.0002619175844821355
6918,0.00026183563446167604
4879,0.00026171172896624937
6097,0.00026023834929750925
5342,0.00025994558292404354
5783,0.0002593935030828408
3483,0.0002592953375089618
844,0.0002591968709511681
842,0.00025839811988827483
3470,0.00025833807198744383
157,0.0002582384328988953
5382,0.00025768109860485177
6902,0.0002573144769721363
4273,0.00025709896293516594
5821,0.0002567599955390049
2904,0.0002566478351607171
4709,0.00025639867485909777
3665,0.00025603403158403344
6458,0.00025517129460299846
1977,0.00025426677608747077
7727,0.000253145574772017
7564,0.0002526808710047715
5999,0.00025180712432225035
6488,0.00025140524116988615
5454,0.00025097036483133836
2169,0.0002505947161071555
2255,0.0002495788401886254
1358,0.00024930815142102395
7045,0.0002484712376473336
836,0.0002482191498578588
7578,0.00024789542991194327
3321,0.00024660109212401674
1925,0.00024637071204017247
580,0.00024619264798406094
325,0.00024593380506693303
4455,0.0002457041979985899
3196,0.00024531285077939195
1837,0.0002449184348955649
4442,0.000244273379913539
7132,0.0002442422672742841
5485,0.00024423728345292944
7682,0.0002441703934768461
4661,0.00024388069206027137
7131,0.00024325970063001877
4056,0.00024295340982173573
2706,0.0002425521430431805
3326,0.00024193251017878029
6024,0.00024137716779294892
2692,0.00024074286726494414
1207,0.00024069381197602062
5150,0.00024016789579199725
4687,0.00024003772189638
6522,0.00023975813097775478
3348,0.00023959069482517957
341,0.00023946257146639972
2368,0.00023941956162937652
7774,0.00023859820352971527
2620,0.00023833304275444164
3466,0.00023804617533239317
3386,0.0002378610638343813
336,0.00023716554666730077
4150,0.00023715209506870797
6774,0.00023652014562985867
231,0.00023627030684205457
2737,0.00023610917740158775
2285,0.00023541934334873207
943,0.00023471681758655843
5616,0.00023462860460103324
3480,0.00023419192081303912
3843,0.00023406438393704023
2740,0.00023397137627641107
7901,0.00023327700136044973
3977,0.0002327531695484239
5119,0.00023253794970874245
948,0.0002325314836330584
816,0.00023226442101207209
553,0.00023189510727428603
9,0.00023181963355171453
3188,0.00023057306642286255
1468,0.00023052678401251568
7598,0.0002304012140579799
1918,0.00022924789296204195
1564,0.00022885566689590742
4071,0.00022876030332653853
896,0.00022791913625529428
4295,0.00022789494661149508
3125,0.00022778299881725752
138,0.00022725207577355954
5437,0.00022675022233980305
3317,0.00022565312036590616
3567,0.00022564228266163647
5692,0.00022562947063559113
4980,0.00022519406645270064
3770,0.00022494750102544333
1766,0.00022477800207942202
1571,0.00022354022219934298
1466,0.0002231736900534936
870,0.00022238780243946516
3488,0.00022218987186914215
6414,0.00022199396350531828
1803,0.00022178074193031122
6665,0.00022167467487093994
2550,0.00022149714267540862
3767,0.0002208571923261683
6020,0.00022055284633608186
35,0.0002194258352811277
1482,0.00021864003825543903
4746,0.00021822064567930858
1377,0.00021789644377937748
2251,0.00021758158530938318
6123,0.00021739136278399555
5608,0.00021736777232191196
2085,0.0002170567813986282
6316,0.00021677866589146801
5243,0.00021675647575979598
3719,0.000215507854445847
2010,0.0002153877588831861
1382,0.00021521982356329886
25,0.00021311562589770776
5807,0.0002130057780793098
3729,0.00021300339398895249
4415,0.00021217604910933442
1962,0.0002119454714181424
3560,0.000211305090715677
6023,0.00021117117760301692
3275,0.00021106055986020472
4224,0.0002109307271854277
5446,0.00021060394891936153
58,0.00021009012496059855
1947,0.00020978546965029441
1792,0.00020877905984077592
5624,0.00020877357419561587
6156,0.000208411251623122
667,0.00020828772322278998
3225,0.00020801763124255203
7449,0.0002078685622230536
193,0.00020702720467623428
3007,0.00020631723914770703
2889,0.00020626812530067873
2252,0.0002062396276864213
5296,0.00020567617272789616
6398,0.00020546733099759097
5099,0.0002053199933787545
4767,0.00020488795594288
1201,0.00020481001474760866
265,0.00020472322286579672
89,0.0002046223554623196
3597,0.00020423389534674302
99,0.0002041951010048874
4937,0.00020415079289939886
3961,0.00020369415362611062
7679,0.00020330199492132355
5684,0.0002030580734137255
1848,0.00020289822475908227
5199,0.0002028186146444257
810,0.0002027119398665762
2176,0.00020222217762142658
5360,0.00020204669889737373
7236,0.00020180521143466356
4666,0.0002013744433676083
4329,0.0002013388024406486
4007,0.00020125212784603122
1729,0.00020108270029280787
1031,0.00020031476289433843
954,0.00020031388486192164
872,0.00020009294235338862
3714,0.00019997186653488398
2804,0.00019991236954709313
1525,0.0001998373493547507
5596,0.000199740958187115
6885,0.00019950544795065123
3472,0.0001987934739660305
7053,0.00019858308335527289
3872,0.00019842908640757288
4681,0.00019841885862558655
3508,0.0001983565464836671
3460,0.000198191489002266
6075,0.00019800412584160943
3815,0.0001978841810415902
4994,0.0001976598870006788
37,0.00019759687828962245
5250,0.00019703347142416774
2792,0.0001961733112685857
5452,0.00019607063194672605
6616,0.0001958570649472623
6865,0.00019467308296060442
928,0.00019463380934589298
